bc,dealerId,date,metric,flagAnomaly,forecast,isAnomalyValue,lowerBound,severityScore,upperBound,value,zScore
mabc,mabc,4/11/2017 0:00,bouncerate,0,31.23,,28.75,0,33.72,32.3,0.86
mabc,mabc,4/11/2017 0:00,event1,0,720,,603,0,837,752,0.55
mabc,mabc,4/11/2017 0:00,event2,1,"3,587.00",4,"3,053.00",10,"4,121.00",4,-13.42
mabc,mabc,4/11/2017 0:00,pageviews,0,"332,609.00",,"298,842.00",1,"366,376.00","356,833.00",1.43
mabc,mabc,4/11/2017 0:00,ppv,0,5.07,,4.87,0,5.27,4.99,-0.78
mabc,mabc,4/11/2017 0:00,sni,0,"21,399.00",,"18,988.00",1,"23,810.00","23,575.00",1.81
mabc,mabc,4/11/2017 0:00,uniquevisitors,0,"55,366.00",,"49,760.00",1,"60,972.00","59,994.00",1.65
mabc,mabc,4/11/2017 0:00,vdp,0,"16,491.00",,"14,777.00",1,"18,205.00","17,839.00",1.57
mabc,mabc,4/11/2017 0:00,visits,0,"65,102.00",,"58,560.00",1,"71,644.00","71,483.00",1.95
mabc,mabc,4/12/2017 0:00,bouncerate,0,32.28,,29.71,0,34.85,32.03,-0.2
mabc,mabc,4/12/2017 0:00,event1,0,732,,614,0,851,755,0.39
mabc,mabc,4/12/2017 0:00,event2,1,"3,197.00",7,"2,711.00",10,"3,683.00",7,-13.13
mabc,mabc,4/12/2017 0:00,pageviews,0,"350,606.00",,"316,582.00",0,"384,630.00","360,796.00",0.6
mabc,mabc,4/12/2017 0:00,ppv,0,4.94,,4.74,0,5.14,5,0.62
mabc,mabc,4/12/2017 0:00,sni,0,"23,193.00",,"20,742.00",1,"25,644.00","24,558.00",1.11
mabc,mabc,4/12/2017 0:00,uniquevisitors,0,"60,084.00",,"54,408.00",0,"65,760.00","60,485.00",0.14
mabc,mabc,4/12/2017 0:00,vdp,0,"17,521.00",,"15,680.00",0,"19,362.00","18,117.00",0.65
mabc,mabc,4/12/2017 0:00,visits,0,"71,631.00",,"64,955.00",0,"78,308.00","72,129.00",0.15
mabc,mabc,4/13/2017 0:00,bouncerate,0,33.17,,30.55,1,35.78,30.92,-1.72
mabc,mabc,4/13/2017 0:00,event1,0,721,,605,0,837,686,-0.6
mabc,mabc,4/13/2017 0:00,event2,1,"2,761.00",6,"2,332.00",10,"3,190.00",6,-12.84
mabc,mabc,4/13/2017 0:00,pageviews,0,"365,322.00",,"331,469.00",0,"399,174.00","363,955.00",-0.08
mabc,mabc,4/13/2017 0:00,ppv,0,4.97,,4.77,1,5.17,5.12,1.48
mabc,mabc,4/13/2017 0:00,sni,0,"25,068.00",,"22,614.00",0,"27,523.00","24,719.00",-0.28
mabc,mabc,4/13/2017 0:00,uniquevisitors,0,"61,697.00",,"56,064.00",0,"67,330.00","59,315.00",-0.85
mabc,mabc,4/13/2017 0:00,vdp,0,"18,446.00",,"16,517.00",0,"20,375.00","18,114.00",-0.34
mabc,mabc,4/13/2017 0:00,visits,0,"73,054.00",,"66,428.00",0,"79,680.00","71,111.00",-0.59
mabc,mabc,4/14/2017 0:00,bouncerate,0,31.35,,28.85,0,33.86,31.67,0.25
mabc,mabc,4/14/2017 0:00,event1,0,660,,555,0,766,659,-0.02
mabc,mabc,4/14/2017 0:00,event2,1,"2,410.00",3,"2,028.00",10,"2,792.00",3,-12.6
mabc,mabc,4/14/2017 0:00,pageviews,0,"371,664.00",,"338,067.00",0,"405,260.00","358,258.00",-0.8
mabc,mabc,4/14/2017 0:00,ppv,0,5.06,,4.86,0,5.26,4.97,-0.85
mabc,mabc,4/14/2017 0:00,sni,0,"25,165.00",,"22,728.00",0,"27,603.00","25,162.00",0
mabc,mabc,4/14/2017 0:00,uniquevisitors,0,"60,001.00",,"54,381.00",0,"65,621.00","60,226.00",0.08
mabc,mabc,4/14/2017 0:00,vdp,0,"18,823.00",,"16,868.00",0,"20,778.00","18,631.00",-0.2
mabc,mabc,4/14/2017 0:00,visits,0,"72,685.00",,"66,093.00",0,"79,277.00","72,018.00",-0.2
mabc,mabc,4/15/2017 0:00,bouncerate,0,29.82,,27.46,1,32.19,31.02,1.01
mabc,mabc,4/15/2017 0:00,event1,0,648,,545,0,750,630,-0.35
mabc,mabc,4/15/2017 0:00,event2,1,"2,042.00",2,"1,711.00",10,"2,373.00",2,-12.33
mabc,mabc,4/15/2017 0:00,pageviews,1,"367,729.00","328,067.00","334,230.00",2,"401,227.00","328,067.00",-2.37
mabc,mabc,4/15/2017 0:00,ppv,0,5.1,,4.9,0,5.3,5.01,-0.93
mabc,mabc,4/15/2017 0:00,sni,1,"26,376.00","23,932.00","23,957.00",2,"28,795.00","23,932.00",-2.02
mabc,mabc,4/15/2017 0:00,uniquevisitors,0,"59,924.00",,"54,346.00",1,"65,502.00","54,642.00",-1.89
mabc,mabc,4/15/2017 0:00,vdp,1,"20,060.00","17,905.00","17,991.00",2,"22,128.00","17,905.00",-2.08
mabc,mabc,4/15/2017 0:00,visits,1,"72,351.00","65,520.00","65,806.00",2,"78,896.00","65,520.00",-2.09
mabc,mabc,4/16/2017 0:00,bouncerate,0,32.16,,29.61,1,34.72,34.26,1.64
mabc,mabc,4/16/2017 0:00,event1,0,584,,492,1,676,525,-1.28
mabc,mabc,4/16/2017 0:00,event2,1,"1,456.00",4,"1,215.00",10,"1,697.00",4,-12.05
mabc,mabc,4/16/2017 0:00,pageviews,0,"269,997.00",,"235,805.00",0,"304,188.00","268,688.00",-0.08
mabc,mabc,4/16/2017 0:00,ppv,0,5.22,,5.02,1,5.42,5.07,-1.46
mabc,mabc,4/16/2017 0:00,sni,0,"19,749.00",,"17,280.00",0,"22,218.00","19,935.00",0.15
mabc,mabc,4/16/2017 0:00,uniquevisitors,0,"45,686.00",,"40,008.00",0,"51,363.00","46,772.00",0.38
mabc,mabc,4/16/2017 0:00,vdp,0,"15,161.00",,"13,566.00",0,"16,757.00","15,018.00",-0.18
mabc,mabc,4/16/2017 0:00,visits,0,"51,866.00",,"45,186.00",0,"58,547.00","52,957.00",0.33
mabc,mabc,4/17/2017 0:00,bouncerate,0,32.87,,30.23,1,35.51,30.43,-1.85
mabc,mabc,4/17/2017 0:00,event1,1,731,893,616,2,847,893,2.79
mabc,mabc,4/17/2017 0:00,event2,1,"1,506.00",4,"1,252.00",10,"1,760.00",4,-11.83
mabc,mabc,4/17/2017 0:00,pageviews,1,"336,313.00","397,922.00","302,368.00",3,"370,257.00","397,922.00",3.63
mabc,mabc,4/17/2017 0:00,ppv,1,4.86,5.12,4.65,2,5.06,5.12,2.6
mabc,mabc,4/17/2017 0:00,sni,1,"23,468.00","26,935.00","21,017.00",2,"25,920.00","26,935.00",2.83
mabc,mabc,4/17/2017 0:00,uniquevisitors,1,"57,965.00","64,125.00","52,323.00",2,"63,607.00","64,125.00",2.18
mabc,mabc,4/17/2017 0:00,vdp,1,"17,033.00","20,484.00","15,253.00",3,"18,813.00","20,484.00",3.88
mabc,mabc,4/17/2017 0:00,visits,1,"69,691.00","77,723.00","63,054.00",2,"76,327.00","77,723.00",2.42
mabc,mabc,4/18/2017 0:00,bouncerate,0,31.68,,29.53,0,33.83,31.86,0.17
mabc,mabc,4/18/2017 0:00,event1,0,761,,651,1,872,824,1.14
mabc,mabc,4/18/2017 0:00,event2,0,4,,1,0,7,4,0
mabc,mabc,4/18/2017 0:00,pageviews,0,"372,951.00",,"336,206.00",0,"409,696.00","379,488.00",0.36
mabc,mabc,4/18/2017 0:00,ppv,0,5.05,,4.88,0,5.22,5.05,0.02
mabc,mabc,4/18/2017 0:00,sni,0,"26,644.00",,"24,125.00",0,"29,163.00","26,323.00",-0.25
mabc,mabc,4/18/2017 0:00,uniquevisitors,0,"61,110.00",,"55,486.00",0,"66,734.00","62,902.00",0.64
mabc,mabc,4/18/2017 0:00,vdp,0,"19,275.00",,"17,133.00",0,"21,417.00","19,728.00",0.42
mabc,mabc,4/18/2017 0:00,visits,0,"73,665.00",,"66,504.00",0,"80,827.00","75,116.00",0.41
mabc,mabc,4/19/2017 0:00,bouncerate,0,31.8,,29.68,0,33.92,32.73,0.87
mabc,mabc,4/19/2017 0:00,event1,0,839,,717,0,961,865,0.43
mabc,mabc,4/19/2017 0:00,event2,0,5,,1,0,9,6,0.5
mabc,mabc,4/19/2017 0:00,pageviews,0,"379,245.00",,"342,951.00",0,"415,539.00","396,932.00",0.97
mabc,mabc,4/19/2017 0:00,ppv,0,4.99,,4.82,1,5.16,5.08,1.11
mabc,mabc,4/19/2017 0:00,sni,0,"26,687.00",,"24,202.00",0,"29,173.00","26,575.00",-0.09
mabc,mabc,4/19/2017 0:00,uniquevisitors,0,"63,397.00",,"57,821.00",0,"68,972.00","65,833.00",0.87
mabc,mabc,4/19/2017 0:00,vdp,0,"19,725.00",,"17,607.00",0,"21,842.00","20,068.00",0.32
mabc,mabc,4/19/2017 0:00,visits,0,"76,015.00",,"68,712.00",0,"83,318.00","78,072.00",0.56
mabc,mabc,4/20/2017 0:00,bouncerate,0,32.28,,30.17,0,34.4,32.69,0.38
mabc,mabc,4/20/2017 0:00,event1,0,803,,687,0,918,798,-0.09
mabc,mabc,4/20/2017 0:00,event2,0,6,,1,1,11,2,-1.6
mabc,mabc,4/20/2017 0:00,pageviews,0,"408,303.00",,"372,053.00",0,"444,554.00","391,897.00",-0.91
mabc,mabc,4/20/2017 0:00,ppv,0,5.11,,4.94,1,5.27,5.01,-1.27
mabc,mabc,4/20/2017 0:00,sni,0,"27,542.00",,"25,090.00",0,"29,994.00","26,941.00",-0.49
mabc,mabc,4/20/2017 0:00,uniquevisitors,0,"66,750.00",,"61,194.00",0,"72,306.00","65,867.00",-0.32
mabc,mabc,4/20/2017 0:00,vdp,0,"20,348.00",,"18,256.00",0,"22,439.00","20,037.00",-0.3
mabc,mabc,4/20/2017 0:00,visits,0,"78,857.00",,"71,352.00",0,"86,361.00","78,252.00",-0.16
mabc,mabc,4/21/2017 0:00,bouncerate,0,32.52,,30.43,0,34.61,32.89,0.36
mabc,mabc,4/21/2017 0:00,event1,0,732,,628,0,836,717,-0.29
mabc,mabc,4/21/2017 0:00,event2,0,2,,0,1,4,3,1
mabc,mabc,4/21/2017 0:00,pageviews,0,"390,140.00",,"353,991.00",0,"426,290.00","388,889.00",-0.07
mabc,mabc,4/21/2017 0:00,ppv,0,5.02,,4.85,0,5.19,5.02,-0.05
mabc,mabc,4/21/2017 0:00,sni,0,"27,130.00",,"24,703.00",0,"29,557.00","27,103.00",-0.02
mabc,mabc,4/21/2017 0:00,uniquevisitors,0,"66,068.00",,"60,579.00",0,"71,557.00","65,091.00",-0.36
mabc,mabc,4/21/2017 0:00,vdp,0,"20,426.00",,"18,360.00",0,"22,492.00","20,405.00",-0.02
mabc,mabc,4/21/2017 0:00,visits,0,"78,364.00",,"71,003.00",0,"85,726.00","77,533.00",-0.23
mabc,mabc,4/22/2017 0:00,bouncerate,0,32.4,,30.67,1,34.14,31.02,-1.59
mabc,mabc,4/22/2017 0:00,event1,0,669,,578,0,761,693,0.52
mabc,mabc,4/22/2017 0:00,event2,0,3,,0,1,6,5,1.33
mabc,mabc,4/22/2017 0:00,pageviews,0,"362,607.00",,"331,952.00",1,"393,261.00","392,247.00",1.93
mabc,mabc,4/22/2017 0:00,ppv,1,5.04,5.18,4.9,2,5.18,5.18,2.04
mabc,mabc,4/22/2017 0:00,sni,0,"25,763.00",,"23,765.00",1,"27,760.00","27,386.00",1.63
mabc,mabc,4/22/2017 0:00,uniquevisitors,0,"60,993.00",,"56,836.00",0,"65,151.00","62,515.00",0.73
mabc,mabc,4/22/2017 0:00,vdp,1,"19,944.00","21,776.00","18,116.00",2,"21,772.00","21,776.00",2
mabc,mabc,4/22/2017 0:00,visits,0,"72,633.00",,"67,563.00",1,"77,702.00","75,686.00",1.2
mabc,mabc,4/23/2017 0:00,bouncerate,0,32.87,,31.1,1,34.64,34.5,1.84
mabc,mabc,4/23/2017 0:00,event1,0,613,,523,1,704,546,-1.47
mabc,mabc,4/23/2017 0:00,event2,0,5,,0,1,11,1,-1.33
mabc,mabc,4/23/2017 0:00,pageviews,1,"329,105.00","287,114.00","297,366.00",2,"360,844.00","287,114.00",-2.65
mabc,mabc,4/23/2017 0:00,ppv,0,5.23,,5.08,2,5.37,5.09,-2.04
mabc,mabc,4/23/2017 0:00,sni,1,"23,441.00","21,282.00","21,585.00",2,"25,297.00","21,282.00",-2.33
mabc,mabc,4/23/2017 0:00,uniquevisitors,0,"53,595.00",,"49,465.00",1,"57,724.00","49,527.00",-1.97
mabc,mabc,4/23/2017 0:00,vdp,1,"18,684.00","16,563.00","16,905.00",2,"20,462.00","16,563.00",-2.39
mabc,mabc,4/23/2017 0:00,visits,1,"62,097.00","56,435.00","57,739.00",2,"66,456.00","56,435.00",-2.6
mabc,mabc,4/24/2017 0:00,bouncerate,0,32.37,,30.68,0,34.06,31.65,-0.85
mabc,mabc,4/24/2017 0:00,event1,0,870,,760,0,980,877,0.13
mabc,mabc,4/24/2017 0:00,event2,0,7,,0,0,22,0,-0.93
mabc,mabc,4/24/2017 0:00,pageviews,0,"406,460.00",,"378,780.00",1,"434,140.00","425,780.00",1.4
mabc,mabc,4/24/2017 0:00,ppv,0,5.02,,4.88,1,5.15,5.1,1.27
mabc,mabc,4/24/2017 0:00,sni,0,"27,843.00",,"26,044.00",0,"29,642.00","28,653.00",0.9
mabc,mabc,4/24/2017 0:00,uniquevisitors,0,"67,453.00",,"63,195.00",0,"71,711.00","68,941.00",0.7
mabc,mabc,4/24/2017 0:00,vdp,0,"21,379.00",,"19,366.00",0,"23,392.00","22,180.00",0.8
mabc,mabc,4/24/2017 0:00,visits,0,"81,216.00",,"76,018.00",0,"86,414.00","83,443.00",0.86
mabc,mabc,4/25/2017 0:00,bouncerate,0,32.25,,30.58,0,33.93,31.75,-0.6
mabc,mabc,4/25/2017 0:00,event1,0,823,,721,0,926,817,-0.12
mabc,mabc,4/25/2017 0:00,event2,0,7,,0,0,22,1,-0.8
mabc,mabc,4/25/2017 0:00,pageviews,0,"418,937.00",,"390,924.00",1,"446,950.00","401,149.00",-1.27
mabc,mabc,4/25/2017 0:00,ppv,0,5.05,,4.91,0,5.19,5.12,0.94
mabc,mabc,4/25/2017 0:00,sni,0,"28,374.00",,"26,581.00",0,"30,168.00","27,489.00",-0.99
mabc,mabc,4/25/2017 0:00,uniquevisitors,0,"68,219.00",,"63,944.00",1,"72,493.00","65,760.00",-1.15
mabc,mabc,4/25/2017 0:00,vdp,0,"21,411.00",,"19,406.00",0,"23,416.00","21,052.00",-0.36
mabc,mabc,4/25/2017 0:00,visits,0,"81,793.00",,"76,580.00",1,"87,006.00","78,413.00",-1.3
mwbc,mwbc,1/26/2017 0:00,bouncerate,0,28.19,,25.72,1,30.66,29.53,1.09
mwbc,mwbc,1/26/2017 0:00,event1,0,523,,404,0,642,528,0.08
mwbc,mwbc,1/26/2017 0:00,event2,0,"30,284.00",,"24,814.00",0,"35,754.00","32,330.00",0.75
mwbc,mwbc,1/26/2017 0:00,pageviews,0,"293,332.00",,"250,366.00",0,"336,298.00","300,039.00",0.31
mwbc,mwbc,1/26/2017 0:00,ppv,0,5.35,,5.13,0,5.58,5.28,-0.62
mwbc,mwbc,1/26/2017 0:00,sni,0,"17,131.00",,"14,661.00",0,"19,600.00","18,319.00",0.96
mwbc,mwbc,1/26/2017 0:00,uniquevisitors,0,"45,494.00",,"38,459.00",0,"52,528.00","47,826.00",0.66
mwbc,mwbc,1/26/2017 0:00,vdp,0,"12,587.00",,"10,646.00",0,"14,527.00","12,530.00",-0.06
mwbc,mwbc,1/26/2017 0:00,visits,0,"54,583.00",,"47,561.00",0,"61,606.00","56,841.00",0.64
mwbc,mwbc,1/27/2017 0:00,bouncerate,0,29.36,,26.78,0,31.93,29.46,0.08
mwbc,mwbc,1/27/2017 0:00,event1,0,479,,371,1,587,566,1.61
mwbc,mwbc,1/27/2017 0:00,event2,0,"30,592.00",,"25,098.00",0,"36,086.00","33,317.00",0.99
mwbc,mwbc,1/27/2017 0:00,pageviews,0,"291,998.00",,"249,522.00",0,"334,474.00","313,053.00",0.99
mwbc,mwbc,1/27/2017 0:00,ppv,0,5.25,,5.02,0,5.47,5.27,0.21
mwbc,mwbc,1/27/2017 0:00,sni,0,"18,008.00",,"15,542.00",1,"20,474.00","19,752.00",1.41
mwbc,mwbc,1/27/2017 0:00,uniquevisitors,0,"47,070.00",,"39,845.00",0,"54,295.00","49,984.00",0.81
mwbc,mwbc,1/27/2017 0:00,vdp,0,"12,453.00",,"10,536.00",0,"14,369.00","13,272.00",0.85
mwbc,mwbc,1/27/2017 0:00,visits,0,"55,716.00",,"48,746.00",1,"62,685.00","59,369.00",1.05
mwbc,mwbc,1/28/2017 0:00,bouncerate,0,29.93,,27.33,1,32.52,27.98,-1.5
mwbc,mwbc,1/28/2017 0:00,event1,0,481,,371,0,591,429,-0.95
mwbc,mwbc,1/28/2017 0:00,event2,0,"30,482.00",,"25,011.00",0,"35,952.00","31,344.00",0.32
mwbc,mwbc,1/28/2017 0:00,pageviews,0,"289,277.00",,"246,829.00",1,"331,724.00","314,620.00",1.19
mwbc,mwbc,1/28/2017 0:00,ppv,0,5.35,,5.13,0,5.58,5.44,0.74
mwbc,mwbc,1/28/2017 0:00,sni,0,"18,465.00",,"15,971.00",0,"20,958.00","19,131.00",0.53
mwbc,mwbc,1/28/2017 0:00,uniquevisitors,0,"45,606.00",,"38,638.00",0,"52,575.00","47,920.00",0.66
mwbc,mwbc,1/28/2017 0:00,vdp,0,"12,549.00",,"10,640.00",1,"14,458.00","13,875.00",1.39
mwbc,mwbc,1/28/2017 0:00,visits,0,"54,505.00",,"47,531.00",0,"61,479.00","57,881.00",0.97
mwbc,mwbc,1/29/2017 0:00,bouncerate,0,29.08,,26.53,0,31.63,29.72,0.5
mwbc,mwbc,1/29/2017 0:00,event1,0,384,,296,0,472,415,0.7
mwbc,mwbc,1/29/2017 0:00,event2,0,"28,718.00",,"23,620.00",0,"33,815.00","27,014.00",-0.67
mwbc,mwbc,1/29/2017 0:00,pageviews,0,"267,710.00",,"225,076.00",0,"310,343.00","248,689.00",-0.89
mwbc,mwbc,1/29/2017 0:00,ppv,0,5.62,,5.4,0,5.84,5.61,-0.05
mwbc,mwbc,1/29/2017 0:00,sni,0,"16,490.00",,"14,018.00",0,"18,962.00","15,418.00",-0.87
mwbc,mwbc,1/29/2017 0:00,uniquevisitors,0,"41,833.00",,"35,485.00",0,"48,181.00","39,197.00",-0.83
mwbc,mwbc,1/29/2017 0:00,vdp,0,"12,177.00",,"10,248.00",1,"14,105.00","11,032.00",-1.19
mwbc,mwbc,1/29/2017 0:00,visits,0,"47,950.00",,"40,984.00",1,"54,916.00","44,291.00",-1.05
mwbc,mwbc,1/30/2017 0:00,bouncerate,0,27.01,,24.66,0,29.36,27.39,0.33
mwbc,mwbc,1/30/2017 0:00,event1,0,636,,491,0,780,691,0.76
mwbc,mwbc,1/30/2017 0:00,event2,0,"33,682.00",,"27,742.00",0,"39,621.00","34,719.00",0.35
mwbc,mwbc,1/30/2017 0:00,pageviews,0,"335,724.00",,"293,208.00",0,"378,241.00","332,931.00",-0.13
mwbc,mwbc,1/30/2017 0:00,ppv,1,5.45,5.7,5.23,2,5.67,5.7,2.23
mwbc,mwbc,1/30/2017 0:00,sni,0,"19,777.00",,"17,313.00",1,"22,241.00","18,421.00",-1.1
mwbc,mwbc,1/30/2017 0:00,uniquevisitors,0,"50,675.00",,"43,016.00",0,"58,335.00","47,693.00",-0.78
mwbc,mwbc,1/30/2017 0:00,vdp,0,"14,124.00",,"12,187.00",0,"16,060.00","13,354.00",-0.8
mwbc,mwbc,1/30/2017 0:00,visits,0,"61,158.00",,"54,187.00",0,"68,129.00","58,455.00",-0.78
mwbc,mwbc,1/31/2017 0:00,bouncerate,0,28.69,,26.22,0,31.17,27.48,-0.99
mwbc,mwbc,1/31/2017 0:00,event1,0,662,,512,0,812,594,-0.91
mwbc,mwbc,1/31/2017 0:00,event2,0,"33,966.00",,"28,037.00",0,"39,895.00","31,585.00",-0.8
mwbc,mwbc,1/31/2017 0:00,pageviews,0,"320,157.00",,"278,118.00",0,"362,196.00","307,784.00",-0.59
mwbc,mwbc,1/31/2017 0:00,ppv,0,5.53,,5.3,1,5.76,5.72,1.65
mwbc,mwbc,1/31/2017 0:00,sni,0,"17,941.00",,"15,473.00",0,"20,410.00","16,893.00",-0.85
mwbc,mwbc,1/31/2017 0:00,uniquevisitors,0,"47,106.00",,"40,020.00",0,"54,192.00","44,355.00",-0.78
mwbc,mwbc,1/31/2017 0:00,vdp,0,"12,514.00",,"10,586.00",0,"14,441.00","12,118.00",-0.41
mwbc,mwbc,1/31/2017 0:00,visits,0,"57,250.00",,"50,312.00",0,"64,187.00","53,816.00",-0.99
mwbc,mwbc,2/1/2017 0:00,bouncerate,0,27.32,,25.81,0,28.83,26.9,-0.55
mwbc,mwbc,2/1/2017 0:00,event1,0,590,,498,1,682,520,-1.52
mwbc,mwbc,2/1/2017 0:00,event2,0,"31,351.00",,"28,122.00",0,"34,579.00","32,043.00",0.43
mwbc,mwbc,2/1/2017 0:00,pageviews,0,"307,710.00",,"277,563.00",0,"337,857.00","300,598.00",-0.47
mwbc,mwbc,2/1/2017 0:00,ppv,0,5.68,,5.47,1,5.88,5.79,1.08
mwbc,mwbc,2/1/2017 0:00,sni,0,"16,793.00",,"15,017.00",0,"18,568.00","16,111.00",-0.77
mwbc,mwbc,2/1/2017 0:00,uniquevisitors,0,"43,984.00",,"39,862.00",0,"48,107.00","43,165.00",-0.4
mwbc,mwbc,2/1/2017 0:00,vdp,0,"12,090.00",,"10,784.00",1,"13,395.00","11,372.00",-1.1
mwbc,mwbc,2/1/2017 0:00,visits,0,"53,393.00",,"48,404.00",0,"58,381.00","51,937.00",-0.58
mwbc,mwbc,2/2/2017 0:00,bouncerate,1,28.02,26.04,26.53,2,29.52,26.04,-2.66
mwbc,mwbc,2/2/2017 0:00,event1,0,551,,457,0,645,543,-0.17
mwbc,mwbc,2/2/2017 0:00,event2,0,"32,675.00",,"29,484.00",1,"35,867.00","30,897.00",-1.11
mwbc,mwbc,2/2/2017 0:00,pageviews,0,"303,910.00",,"274,094.00",0,"333,727.00","296,149.00",-0.52
mwbc,mwbc,2/2/2017 0:00,ppv,0,5.7,,5.49,1,5.91,5.9,1.92
mwbc,mwbc,2/2/2017 0:00,sni,0,"16,952.00",,"15,187.00",1,"18,716.00","15,337.00",-1.83
mwbc,mwbc,2/2/2017 0:00,uniquevisitors,0,"44,549.00",,"40,475.00",1,"48,623.00","41,495.00",-1.5
mwbc,mwbc,2/2/2017 0:00,vdp,0,"11,586.00",,"10,278.00",0,"12,895.00","11,371.00",-0.33
mwbc,mwbc,2/2/2017 0:00,visits,0,"53,320.00",,"48,378.00",1,"58,261.00","50,177.00",-1.27
mwbc,mwbc,2/3/2017 0:00,bouncerate,1,26.92,25.35,25.37,2,28.47,25.35,-2.03
mwbc,mwbc,2/3/2017 0:00,event1,0,520,,427,0,612,559,0.85
mwbc,mwbc,2/3/2017 0:00,event2,0,"31,018.00",,"27,818.00",0,"34,217.00","30,976.00",-0.03
mwbc,mwbc,2/3/2017 0:00,pageviews,0,"297,469.00",,"267,952.00",0,"326,986.00","303,030.00",0.38
mwbc,mwbc,2/3/2017 0:00,ppv,0,5.78,,5.56,1,5.99,5.89,1
mwbc,mwbc,2/3/2017 0:00,sni,0,"15,636.00",,"13,819.00",0,"17,453.00","15,534.00",-0.11
mwbc,mwbc,2/3/2017 0:00,uniquevisitors,0,"41,946.00",,"37,809.00",0,"46,083.00","42,258.00",0.15
mwbc,mwbc,2/3/2017 0:00,vdp,0,"11,629.00",,"10,337.00",0,"12,921.00","11,570.00",-0.09
mwbc,mwbc,2/3/2017 0:00,visits,0,"50,834.00",,"45,855.00",0,"55,812.00","51,491.00",0.26
mwbc,mwbc,2/4/2017 0:00,bouncerate,0,25.17,,23.56,0,26.78,24.38,-0.99
mwbc,mwbc,2/4/2017 0:00,event1,0,466,,373,0,558,480,0.3
mwbc,mwbc,2/4/2017 0:00,event2,0,"30,267.00",,"27,110.00",1,"33,424.00","28,154.00",-1.34
mwbc,mwbc,2/4/2017 0:00,pageviews,0,"303,140.00",,"273,961.00",0,"332,320.00","313,559.00",0.71
mwbc,mwbc,2/4/2017 0:00,ppv,0,6,,5.78,0,6.21,5.98,-0.23
mwbc,mwbc,2/4/2017 0:00,sni,0,"15,063.00",,"13,270.00",1,"16,856.00","16,229.00",1.3
mwbc,mwbc,2/4/2017 0:00,uniquevisitors,0,"40,732.00",,"36,649.00",0,"44,816.00","42,610.00",0.92
mwbc,mwbc,2/4/2017 0:00,vdp,0,"12,097.00",,"10,822.00",1,"13,372.00","12,866.00",1.21
mwbc,mwbc,2/4/2017 0:00,visits,0,"50,153.00",,"45,236.00",0,"55,070.00","52,475.00",0.94
mwbc,mwbc,2/5/2017 0:00,bouncerate,1,25.3,28.23,23.7,3,26.91,28.23,3.64
mwbc,mwbc,2/5/2017 0:00,event1,0,428,,337,1,519,378,-1.1
mwbc,mwbc,2/5/2017 0:00,event2,0,"25,468.00",,"22,282.00",0,"28,655.00","25,914.00",0.28
mwbc,mwbc,2/5/2017 0:00,pageviews,0,"263,914.00",,"234,926.00",1,"292,902.00","242,720.00",-1.46
mwbc,mwbc,2/5/2017 0:00,ppv,0,6.16,,5.95,1,6.37,5.99,-1.64
mwbc,mwbc,2/5/2017 0:00,sni,0,"13,552.00",,"11,745.00",0,"15,359.00","14,164.00",0.68
mwbc,mwbc,2/5/2017 0:00,uniquevisitors,0,"36,405.00",,"32,331.00",0,"40,479.00","35,899.00",-0.25
mwbc,mwbc,2/5/2017 0:00,vdp,0,"10,832.00",,"9,550.00",0,"12,114.00","10,246.00",-0.91
mwbc,mwbc,2/5/2017 0:00,visits,0,"41,993.00",,"37,085.00",0,"46,901.00","40,539.00",-0.59
mwbc,mwbc,2/6/2017 0:00,bouncerate,0,23.95,,22.29,1,25.61,25.29,1.62
mwbc,mwbc,2/6/2017 0:00,event1,0,593,,502,0,685,611,0.39
mwbc,mwbc,2/6/2017 0:00,event2,0,"31,018.00",,"27,869.00",0,"34,167.00","32,108.00",0.69
mwbc,mwbc,2/6/2017 0:00,pageviews,0,"308,370.00",,"279,003.00",0,"337,737.00","315,869.00",0.51
mwbc,mwbc,2/6/2017 0:00,ppv,0,5.85,,5.64,0,6.07,5.79,-0.57
mwbc,mwbc,2/6/2017 0:00,sni,0,"17,327.00",,"15,533.00",0,"19,121.00","16,478.00",-0.95
mwbc,mwbc,2/6/2017 0:00,uniquevisitors,0,"44,466.00",,"40,440.00",0,"48,492.00","44,453.00",-0.01
mwbc,mwbc,2/6/2017 0:00,vdp,0,"12,433.00",,"11,154.00",0,"13,712.00","12,288.00",-0.23
mwbc,mwbc,2/6/2017 0:00,visits,0,"54,332.00",,"49,465.00",0,"59,199.00","54,580.00",0.1
mwbc,mwbc,2/7/2017 0:00,bouncerate,0,25.77,,24.08,1,27.47,24.85,-1.09
mwbc,mwbc,2/7/2017 0:00,event1,0,574,,483,1,664,500,-1.64
mwbc,mwbc,2/7/2017 0:00,event2,0,"30,455.00",,"27,327.00",0,"33,584.00","30,700.00",0.16
mwbc,mwbc,2/7/2017 0:00,pageviews,0,"297,035.00",,"267,938.00",0,"326,132.00","307,564.00",0.72
mwbc,mwbc,2/7/2017 0:00,ppv,0,5.75,,5.54,1,5.96,5.86,1.06
mwbc,mwbc,2/7/2017 0:00,sni,0,"15,278.00",,"13,486.00",0,"17,069.00","15,950.00",0.75
mwbc,mwbc,2/7/2017 0:00,uniquevisitors,0,"42,931.00",,"38,955.00",0,"46,908.00","43,391.00",0.23
